movieId,label
3317,books
3317,pittsburgh
3317,teacher as protagonist
3317,prodigies
3317,teacher student relationship
3317,academia
3317,professor
3317,great script
3317,cannabis
3317,gay character
3317,on the road
3317,own it
3317,writers at work
3318,less than 300 ratings
3320,dogme95
3320,library vhs
3324,danny devito
3324,bette midler
3325,rupert everett
3325,michael vartan
3325,benjamin bratt
3325,golden raspberry (worst actress)
3326,nudity (topless)
3326,greg kinnear
3328,mafia
3328,jim jarmusch
3328,quirky
3328,hit men
3328,assassin
3328,samurai
3328,understated
3328,stylized
3328,narrated
3328,dogs
3328,birds
3328,rashomon
3328,meditative
3328,hip hop
3328,guns
3328,television
3328,unintentionally funny
3328,flashbacks
3328,1990s
3328,mobster
3328,bears
3328,melancholy
3328,cartoons
3328,deadpan
3328,forest whitaker
3328,tumeys dvds
3328,to see
3328,chess
3328,books
3328,new jersey
3328,deliberate
3328,ice cream
3328,rza (composer)
3328,pigeons
3330,sexuality
3330,vday
3330,adolescence
3331,notable nudity
3332,wolves
3334,oscar (best supporting actress)
3334,bibliothek
3334,bogart & bacall
3334,humphrey bogart
3334,film noir
3335,clv
3335,imdb bottom 100
3336,world war ii
3337,orson welles
3338,in netflix queue
3338,sundance award winner
3338,criterion
3338,sundance grand jury prize
3339,to see
3340,mst3k
3340,tumeys dvds
3340,clv
3341,oscar (best actress)
3341,classic
3341,remade
3341,afi 100 (laughs)
3342,psychology
3342,ohsoso
3342,betamax
3342,peter gabriel music
3342,alan parker
3343,criterion
3343,betamax
3344,vhs
3344,disturbing
3344,campy
3344,dvdram
3344,gritty
3344,gruesome
3347,wilderness
3347,sad but good
3347,visually appealing
3347,alaska
3347,to see
3347,wolves
3350,exceptional acting
3350,okay once
3350,afi 100 (cheers)
3350,national film registry
3351,vhs
3354,space travel
3354,force
3354,gary sinise
3354,brian de palma
3354,tim robbins
3354,futuristmoviescom
3354,connie nielsen
3354,don cheadle
3354,face
3354,mars
3355,johnny depp
3355,bad ending
3355,nudity (topless)
3355,roman polanski
3355,nudity (rear)
3355,devil
3355,satanism
3355,seen 2008
3357,russian
3358,dvd
3359,sports
3359,wonderfully warm and amusing
3359,college
3359,cycling
3359,delights
3359,comingofage
3359,afi 100 (cheers)
3359,betamax
3359,sport:bike racing
3359,semigood sports movies
3360,sports
3360,inspirational
3360,classic
3360,basketball
3360,cant remember
3360,directorial debut
3360,k movie
3360,afi 100 (cheers)
3360,national film registry
3360,sports competition
3360,sport:basketball
3361,nudity (topless)
3361,baseball
3361,sports
3361,cant remember
3361,afi 100 (laughs)
3361,tumeys dvds
3362,pacino
3362,imdb top 250
3362,favourite
3362,true story
3362,black comedy
3362,bank robbery
3362,al pacino
3362,death
3362,afi 100 (movie quotes)
3362,afi 100 (thrills)
3362,tumeys dvds
3362,bank
3362,cinematographer:victor j kemper
3362,veja
3363,police
3363,school
3363,great soundtrack
3363,love
3363,friendship
3363,cars
3363,gangs
3363,cant remember
3363,teen
3363,rock and roll
3363,dance
3363,breakthroughs
3363,coming of age
3363,afi 100 (laughs)
3363,afi 100
3363,wired 50 greatest soundtracks
3363,lucas
3363,radio
3363,street race
3363,national film registry
3363,facebook rec
3363,betamax
3363,radio dj
3363,1960s
3363,moped
3363,innoncence
3363,nocturnal
3363,drivein
3363,arcade
3363,liquor store
3364,tense
3364,atmospheric
3364,character development
3364,national film registry
3364,tumeys dvds
3364,ominous
3364,menacing
3364,downbeat
3365,imdb top 250
3365,usa film registry
3365,john wayne
3365,reflective
3365,atmospheric
3365,afi 100
3365,emerson must see
3365,angry
3365,national film registry
3365,tumeys dvds
3365,gritty
3365,stirring
3365,netflix top pick
3365,rousing
3365,earthy
3368,oscar (best supporting actor)
3371,oscar (best cinematography)
3371,dvdr
3371,in library
3372,world war ii
3373,betamax
3374,family
3374,african american
3374,1900s
3374,national film registry
3374,independent film
3374,gullah
3375,based on a book
3375,robert heinlein
3376,escapism
3377,tense
3377,ominous
3377,members of the press
3377,gritty
3377,visceral
3377,downbeat
3377,miscarriage of justice
3377,assassination plots
3378,john malkovich
3379,postapocalyptic
3379,war
3379,san francisco
3379,based on a book
3379,submarine
3379,death
3379,australia
3379,antiwar
3379,gregory peck
3379,nuclear
3384,violent
3384,tense
3384,new york city
3384,memorable characters
3384,claustrophobic
3384,tumeys dvds
3384,gritty
3384,visceral
3384,menacing
3384,subway
3384,friends should see
3384,well plotted
3385,tom hanks
3385,john candy
3386,overrated
3386,boring
3386,courtroom
3386,politics
3386,oscar (best cinematography)
3386,president
3386,cant remember
3386,erlends dvds
3386,kevin costner
3386,conspiracy theory
3386,historical
3386,gary oldman
3386,oliver stone
3386,own
3386,john f kennedy
3386,docudrama
3386,tumeys dvds
3386,capraesque
3386,scope
3386,cinematographer:robert richardson
3387,sir john candy
3387,john candy
3388,family
3388,cant remember
3388,great ending
3388,nostalgia
3390,golden raspberry (worst actress)
3390,imdb bottom 100
3391,70mm
3391,related:bringing up baby (1938)
3391,golden raspberry (worst actress)
3393,betamax
3394,betamax
3396,kids
3396,70mm
3396,cant remember
3396,road trip
3396,enjoyable
3396,franchise
3396,talking animals
3396,charles durning
3396,light
3396,actually funny
3396,jim henson
3396,subgenre:road trip
3397,great cast excellent
3397,muppets
3397,cant remember
3397,franchise
3397,talking animals
3397,childhood flashback
3397,light
3398,multiple storylines
3398,franchise
3398,talking animals
3398,childhood flashback
3399,seen more than once
3400,john goodman
3401,cant remember
3403,70mm
3405,criterion
3406,gregory peck
3408,oscar (best actress)
3408,erotic
3408,julia roberts
3408,oscar
3408,courtroom
3408,true story
3408,girlie movie
3408,social commentary
3408,afternoon section
3408,scandal
3408,investigation
3408,great acting
3408,great story
3408,damn the man
3408,strong women
3408,without martha
3408,socially relevant
3408,environmental
3408,afi 100 (cheers)
3408,great screenplays
3408,library vhs
3408,playlist
3408,rewatch
3408,strong woman
3409,gore
3409,great
3409,premonition
3412,on dvr
3412,owned
3412,70mm
3412,childhood classics
3415,masterpiece
3415,childhood
3415,dreamlike
3415,stuttering
3415,reflective
3415,meditative
3415,mosfilm
3415,library
3415,enigmatic
3415,motherson relationship
3415,lyrical
3415,deliberate
3415,svens to see list
3415,tarkovsky
3415,downbeat
3415,put me to sleep
3415,poet
3417,vhs
3417,burt lancaster
3418,car chase
3418,brad pitt
3418,girlie movie
3418,chick flick
3418,cant remember
3418,rape
3418,womens lib
3418,bfi modern classic
3418,erlends dvds
3418,breakthroughs
3418,ridley scott
3418,michael pitt
3418,didnt finish
3418,library
3418,afi 100 (cheers)
3418,afi 100 (thrills)
3418,subgenre:road trip
3418,subgenre:buddies
3418,strong woman
3418,who cares dvds
3420,rape
3420,courtroom drama
3420,al pacino
3420,hw drama
3420,dvdvideo
3420,lawyers
3421,overrated
3421,farce
3421,classic
3421,john belushi
3421,college
3421,beer
3421,john landis
3421,te kijken
3421,afi 100 (laughs)
3421,wired 50 greatest soundtracks
3421,want
3421,afi 100 (movie quotes)
3421,national film registry
3421,to see
3421,1960s
3421,us college students
3421,bechdel test:fail
3421,infantile
3421,fraternity
3422,seen more than once
3422,african american
3423,hw comedy
3424,nudity (topless)
3424,racism
3424,seen more than once
3424,great cinematography
3424,criterion
3424,race issues
3424,k movie
3424,spike lee
3424,emerson must see
3424,national film registry
3424,betamax
3424,clv
3424,heat wave
3425,music
3426,samuel l jackson
3427,vhs
3428,boxing
3428,70mm
3429,easygoing
3429,claymation
3429,quirky
3429,witty
3429,movie to see
3429,whimsical
3429,watched 2006
3429,directorial debut
3429,aardman studios
3429,upbeat
3430,betamax
3431,betamax
3431,menahem golan
3432,charles bronson
3432,menahem golan
3433,betamax
3433,menahem golan
3435,sexy
3435,billy wilder
3435,imdb top 250
3435,thriller
3435,classic
3435,noir
3435,los angeles
3435,based on a book
3435,bleak
3435,adapted from:book
3435,stylized
3435,atmospheric
3435,dvdr
3435,afi 100
3435,k movie
3435,cynical
3435,based on book
3435,excellent old movie
3435,emerson must see
3435,literary adaptation
3435,oscar nominee: lead actress
3435,oscar nominee: director
3435,oscar nominee: cinematography
3435,afi 100 (thrills)
3435,national film registry
3435,great screenplays
3435,ominous
3435,insurance
3435,bfi classic
3435,barbara stanwyck
3435,downbeat
3437,motorcycle
3437,imdb bottom 100
3438,ninja
3438,seen more than once
3438,martial arts
3438,fatherson relationship
3438,based on a cartoon
3438,adapted from:comic
3438,golden harvest
3438,bad guy dresses gay
3439,ninja
3439,seen more than once
3439,great
3439,based on a cartoon
3439,adapted from:comic
3439,nostalgia
3440,time travel
3440,sequel
3440,ninja
3440,martial arts
3440,talking animals
3440,18th century
3440,adapted from:comic
3440,nostalgia
3440,sequel:worse
3440,golden harvest
3441,war
3441,k movie
3441,nostalgia
3442,directorial debut
3442,betamax
3443,betamax
3444,jeanclaude van damme
3444,menahem golan
3445,brad dourif
3445,betamax
3445,cinematographer:victor j kemper
3447,oscar (best actress)
3447,china
3447,oscar (best cinematography)
3447,based on a book
3447,book
3448,vietnam war
3448,war
3448,vietnam
3448,robin williams
3448,classic
3448,true story
3448,70mm
3448,ok
3448,cant remember
3448,afi 100 (laughs)
3448,radio
3448,forest whitaker
3448,radio dj
3450,funny
3450,funniest movies
3450,minnesota
3450,great acting
3450,great
3450,elderly
3450,greg kinnear
3450,excellent comedy
3451,oscar (best actress)
3451,racism
3451,interracial marriage
3451,prejudice
3451,race
3451,remade
3451,spencer tracy
3451,afi 100
3451,k movie
3451,hepburn and tracy
3451,katherine hepburn
3451,sidney poitier
3451,afi 100 (cheers)
3451,1960s
3451,starring:hepburn and tracy
3451,african american history
3451,spenser tracy
3452,katsomattomat
3455,aidan gillen
3456,in netflix queue
3456,blindness
3458,betamax
3459,gothic
3461,owned
3461,scary
3461,based on a book
3461,adapted from:book
3461,criterion
3461,savage
3461,library
3461,allegory
3462,imdb top 250
3462,usa film registry
3462,black and white
3462,working class
3462,workplace
3462,erlends dvds
3462,social commentary
3462,afi 100 (laughs)
3462,afi 100
3462,hard to rate
3462,factory
3462,national film registry
3462,tumeys dvds
3462,surveillance
3462,5 stars
3462,institutions
3462,bfi classic
3462,riot
3462,antiauthoritarian
3462,perseverance
3462,see: mon oncle
3462,jinxed character(s)
3462,charlie chaplin
3466,classic
3466,robert downey jr
3466,spirits
3467,oscar (best actress)
3467,oscar (best cinematography)
3467,oscar (best supporting actor)
3468,imdb top 250
3468,bibliothek
3468,oscar (best cinematography)
3468,pool
3468,george c scott
3468,great old movie
3468,paul newman
3468,piper laurie
3468,national film registry
3468,tumeys dvds
3468,tumeys to see again
3469,imdb top 250
3469,true story
3469,religion
3469,black and white
3469,science
3469,courtroom drama
3469,court
3469,cerebral
3469,erlends dvds
3469,evolution
3469,spencer tracy
3469,great performances
3469,earnest
3469,religious zealotry
3469,biology
3469,talky
3469,literate
3469,stirring
3469,deliberate
3469,stage
3469,austere
3469,fighting the system
3469,star lawyers
3470,akira kurosawa
3470,70mm
3470,library
3470,filmaffinity top pick
3471,space
3471,aliens
3471,alien
3471,netflix instant
3471,troy library
3471,scifi
3471,thriller
3471,dvd
3471,oscar (best cinematography)
3471,70mm
3471,steven spielberg
3471,cant remember
3471,erlends dvds
3471,a classic
3471,invasion
3471,futuristmoviescom
3471,torent
3471,spielberg
3471,cloning
3471,cool but freaky
3471,afi 100
3471,speilberg
3471,craig t nelson
3471,afi 100 (cheers)
3471,saturn award (best music)
3471,saturn award (best director)
3471,saturn award (best writing)
3471,afi 100 (thrills)
3471,national film registry
3471,tumeys dvds
3471,betamax
3471,clv
3471,scope
3471,alien contact
3471,lance henriksen
3473,intimate
3473,stylized
3473,reflective
3473,cerebral
3473,urbane
3473,talky
3473,literate
3473,intersecting lives
3475,oscar (best directing)
3475,classic
3475,oscar (best cinematography)
3475,elizabeth taylor
3475,afi 100
3475,national film registry
3475,class
3476,surreal
3476,nudity (topless)
3476,vietnam war
3476,war
3476,nonlinear
3476,bibliothek
3476,conspiracy
3476,disturbing
3476,flashbacks
3476,coverup
3476,paranoia
3476,hallucination
3476,tumeys dvds
3476,occult
3476,multiple realities
3477,teen
3477,damn the man
3477,netwatch
3478,biography
3478,true story
3478,music business
3478,musicians
3479,medieval
3479,70mm
3479,transformation
3479,rutger hauer
3479,saturn award (best costumes)
3479,katsomattomat
3479,sword and sorcery
3480,dont remember
3481,funny
3481,stephen frears
3481,music
3481,jack black
3481,nick hornby
3481,based on a book
3481,loss
3481,john cusack
3481,relationships
3481,catherine zetajones
3481,wired 50 greatest soundtracks
3481,library
3481,watchagain
3481,need to buy
3481,library vhs
3481,recovery
3481,record store
3483,dreamworks
3484,bad
3484,teen induced angst overdose
3487,delights
3487,betamax
3487,remakeof:rio bravo(1958)
3489,robin williams
3489,70mm
3489,whimsical
3489,hoodoo
3489,peter pan
3489,jm barrie
3490,trains
3492,national film registry
3494,oscar (best actor)
3494,john wayne
3495,motorcycle
3498,nudity (topless)
3498,in netflix queue
3498,disturbing
3498,bleak
3498,forceful
3498,library
3498,claustrophobic
3498,tumeys dvds
3498,grim
3498,alan parker
3498,lurid
3499,stephen king
3499,oscar (best actress)
3499,rob reiner
3499,thriller
3499,drama
3499,tense
3499,scary
3499,based on a book
3499,adapted from:book
3499,writer
3499,usa
3499,author:stephen king
3499,claustrophobic
3499,writers life
3499,out for revenge
3499,menacing
3499,writer as protagonist
3499,trapped or confined
3499,hostage situations
3500,billy crystal
3502,bibliothek
3502,death
3502,mawkish
3503,masterpiece
3503,space
3503,aliens
3503,scifi
3503,immortality
3503,dreamlike
3503,love
3503,70mm
3503,based on a book
3503,stylized
3503,criterion
3503,meditative
3503,cerebral
3503,brain
3503,conscience
3503,remade
3503,humanity
3503,atmospheric
3503,futuristmoviescom
3503,hard to follow
3503,mosfilm
3503,russian
3503,enigmatic
3503,based on book
3503,memories
3503,literary adaptation
3503,talky
3503,tumeys dvds
3503,spaceships
3503,deliberate
3503,alien contact
3503,deceased family member
3503,ethics of science
3503,hypnotic
3503,sf
3504,comedy
3504,oscar (best actress)
3504,oscar (best actor)
3504,oscar (best supporting actress)
3504,drama
3504,want to see again
3504,politics
3504,infidelity
3504,narrated
3504,journalism
3504,television
3504,own
3504,afi 100
3504,prophetic
3504,afi 100 (movie quotes)
3504,national film registry
3504,ohsoso
3504,notable:dialogue
3504,news media
3505,cold war
3505,nudity (topless)
3505,espionage
3505,murder
3505,infidelity
3505,gene hackman
3505,adultery
3505,alter ego
3505,bechdel test:fail
3505,setting:the pentagon
3505,not good
3506,football
3506,sport:american football
3507,oddly moving
3507,in netflix queue
3507,classic
3507,jack lemmon
3507,afi 100 (laughs)
3507,almost favorite
3507,adapted from bway
3507,starring:jack lemmon&walter matthau
3507,stage
3508,revenge
3508,classic
3508,clint eastwood
3508,civil war
3508,national film registry
3508,not corv lib
3510,time travel
3510,amazing
3510,seen more than once
3510,alternate universe
3510,underrated
3510,dont remember
3512,seen at the cinema
3512,transplants
3513,military
3513,samuel l jackson
3513,courtroom
3513,jihad
3515,alternate endings
3516,clv
3518,dvd
3519,world war ii
3519,gregory peck
3519,dont remember
3521,quirky
3521,goofy
3521,nostalgic
3521,deadpan
3521,talky
3521,wry
3521,joe strummer
3521,elvis iconography
3524,oscar (best supporting actor)
3524,afi 100 (laughs)
3524,john gielgud
3524,betamax
3525,nudity (topless)
3525,betamax
3526,keanu reeves
3526,ron howard
3526,family
3526,cant remember
3526,k movie
3526,families
3526,mysterious parcel
3527,action
3527,survival
3527,chase
3527,aliens
3527,alien
3527,military
3527,hunting
3527,arnold
3527,violent
3527,70mm
3527,scifi cult
3527,arnold schwarzenegger
3527,guns
3527,weapons
3527,afternoon section
3527,futuristmoviescom
3527,foqam
3527,gfei own it
3527,erics dvds
3527,tumeys dvds
3527,carl weathers
3527,murder/fatality
3528,based on a book
3528,psychiatrist
3528,psychiatrist as protagonist
3529,jack nicholson
3534,addiction
3534,alcoholism
3534,sandra bullock
3534,recovery
3534,sister sister relationship
3534,rehabilitation
3535,funny
3535,serial killer
3535,nudity (topless)
3535,violence
3535,materialism
3535,insanity
3535,psychology
3535,christian bale
3535,murder
3535,yuppies
3535,based on a book
3535,adapted from:book
3535,fantasy world
3535,book
3535,psychopaths
3535,business
3535,1980s
3535,own
3535,need to own
3535,going postal
3535,hilarity
3535,literary adaptation
3535,ohsoso
3535,tumeys dvds
3535,brett easton ellis
3535,interpretable
3535,patrick bateman
3536,edward norton
3536,bibliothek
3536,religion
3536,narrated
3536,priest
3538,immigrants
3538,homosexuality
3538,1970s
3538,katsomattomat
3538,adapted from:play
3540,last words connection
3543,directorial debut
3543,afi 100 (laughs)
3543,dvdvideo
3543,betamax
3543,setting:baltimore
3543,setting:diner
3543,diner
3544,mimes
3544,clowns
3545,oscar (best directing)
3545,oscar (best actress)
3545,politics
3545,oscar (best cinematography)
3545,glbt
3545,breakthroughs
3545,oscar (best supporting actor)
3545,rewatchable
3545,gltbq
3545,national film registry
3545,tumeys dvds
3545,fosse
3545,adapted from bway
3545,stage
3545,cinematographer:geoffrey unsworth
3546,erlends dvds
3546,show business
3546,afi 100 (thrills)
3546,tumeys dvds
3546,svens to see list
3546,who cares dvds
3547,biopic
3547,gay
3547,gary oldman
3548,classic
3548,queer
3548,adapted from:book
3548,new york
3548,afi 100 (laughs)
3548,delights
3548,1920s
3548,afi 100 (movie quotes)
3548,clv
3548,adapted from bway
3549,marlon brando
3549,frank sinatra
3549,tumeys dvds
3549,adapted from:author
3549,adapted from bway
3550,sexy
3550,creepy
3550,goth
3550,stylized
3550,atmospheric
3550,directorial debut
3550,ominous
3550,svens to see list
3551,nudity (topless)
3551,erlends dvds
3551,afi 100 (movie quotes)
3551,afi 100 (thrills)
3551,dentist
3551,tumeys dvds
3551,frightening
3552,bill murray
3552,nudity (topless)
3552,sports
3552,farce
3552,harold ramis
3552,tv
3552,seen more than once
3552,golf
3552,competition
3552,teen
3552,camp
3552,chevy chase
3552,te kijken
3552,directorial debut
3552,afi 100 (laughs)
3552,slapstick
3552,comingofage
3552,want
3552,afi 100 (movie quotes)
3552,sport:golf
3552,apprenticeship
3552,setting:golf course
3554,very moving
3554,basketball
3554,love this movie
3555,world war ii
3555,war
3555,true story
3555,remake
3555,wwii
3555,submarine
3555,war movie
3555,us history
3555,katsomattomat
3555,submarines
3556,suburbia
3556,vhs
3556,psychology
3556,dreamlike
3556,sofia coppola
3556,high school
3556,based on a book
3556,clearplay
3556,stylized
3556,narrated
3556,reflective
3556,great ending
3556,erlends dvds
3556,kirsten dunst
3556,coming of age
3556,directorial debut
3556,melancholy
3556,1970s
3556,enigmatic
3556,sophia coppola
3556,overprotective parents
3556,lyrical
3556,visually appealing
3556,ohsoso
3556,elegiac
3556,insularity
3556,taped
3557,uma thurman
3557,john malkovich
3557,lance henriksen
3559,buster keaton
3559,in netflix queue
3559,chaplin
3559,owned
3559,ballet
3559,artists
3559,charlie chaplin
3562,marriage
3563,gothic
3563,adapted from:comic
3564,no rec
3564,sitcom
3565,natalie portman
3565,seen 2008
3566,religion
3566,business
3566,own
3569,mental illness
3569,social commentary
3569,dogma
3569,dogme95
3570,fiona shaw
3578,action
3578,rome
3578,gladiators
3578,slavery
3578,oscar (best actor)
3578,oscar (best picture)
3578,imdb top 250
3578,vhs
3578,revenge
3578,drama
3578,violent
3578,global warming
3578,super interesting
3578,owned
3578,dvd
3578,seen more than once
3578,epico
3578,redemption
3578,stylized
3578,sweeping
3578,russell crowe
3578,ridley scott
3578,joaquin phoenix
3578,derek jacobi
3578,connie nielsen
3578,gfei own it
3578,heroic mission
3578,sword fight
3578,forceful
3578,russel crowe
3578,seen at the cinema
3578,gratuitous violence
3578,richard harris
3578,oscar (best costume design)
3578,oscar (best sound)
3578,erics dvds
3578,test
3578,tumeys dvds
3578,historical epic
3578,sword and sandal
3578,freedom
3578,visceral
3578,menacing
3578,subgenre:sword and sandal
3578,tragic hero
3578,romans
3578,fall from power
3578,classical studies
3578,elegiac
3578,righting the wronged
3578,homelist1
3581,drugs
3581,my dvds
3583,70mm
3583,dvdr
3584,betamax
3586,less than 300 ratings
3587,tense
3587,dreamlike
3587,creepy
3587,stylized
3587,atmospheric
3587,eerie
3587,ominous
3587,witchcraft
3587,dario argento
3587,gruesome
3587,women in jeopardy
3587,amateur sleuths
3588,tense
3588,bleak
3588,jack nicholson
3588,reflective
3588,literate
3588,sibling relationships
3588,downbeat
3590,motorcycle
3591,1980s
3593,aliens
3593,stupid
3593,futuristmoviescom
3593,waste of celluloid
3593,unbearable
3593,no rec
3593,forest whitaker
3593,golden raspberry (worst picture)
3593,golden raspberry (worst actor)
3593,imdb bottom 100
3593,scientologist
3594,chick flick
3594,teen
3594,dance
3594,ballet
3598,murder
3598,shakespeare
3598,own
3598,adultery
3598,based on a play
3598,playwright:shakespeare
3598,adapted from:play
3599,subscription
3601,less than 300 ratings
3604,adapted from:play
3606,classic
3606,new york city
3606,new york
3606,gene kelly
3606,directorial debut
3606,frank sinatra
3607,less than 300 ratings
3608,comedy
3608,tim burton
3608,funny as hell
3608,creepy
3608,cant remember
3608,entertaining
3608,enigmatic
3608,engracado
3609,vietnam
3609,in netflix queue
3609,nr
3614,nicolas cage
3614,elvis iconography
3615,disney animated feature
3615,dinosaurs
3615,70mm
3615,computer animation
3617,funny
3617,robots
3617,comedy
3617,nudity (topless)
3617,classic
3617,ok
3617,teen
3617,road trip
3617,silly
3617,college
3617,snake
3617,teen movie
3617,lame
3617,light
3617,masturbation
3617,subgenre:road trip
3618,funny
3618,woody allen
3618,bad ending
3618,erlends dvds
3619,michelle pfeiffer
3620,intimate
3620,understated
3620,reflective
3620,melancholy
3620,gloomy
3620,somber
3620,downbeat
3620,wintry
3620,autumnal
3620,chilly
3622,mel brooks
3622,based on book
3622,russia
3622,soviet union
3622,treasure hunt
3623,action
3623,espionage
3623,adventure
3623,tom cruise
3623,mindfuck
3623,movie to see
3623,cruise
3623,john woo
3623,great actions
3623,lame ending
3623,ving rhames
3623,gfei own it
3623,seen at the cinema
3624,slavery
3624,princess
3624,jackie chan
3624,subgenre:buddies
3626,twisted
3626,peter greenaway
3627,low budget
3627,criterion
3627,tumeys dvds
3628,world war ii
3629,comedy
3629,charles chaplin
3629,imdb top 250
3629,owned
3629,classic
3629,rags to riches
3629,black and white
3629,mining
3629,silent
3629,dance
3629,erlends dvds
3629,movie to see
3629,hdtv
3629,afi
3629,afi 100 (laughs)
3629,afi 100
3629,amnesia
3629,national film registry
3629,alaska
3629,tumeys dvds
3629,gold
3629,new years eve
3629,hunger
3629,charlie chaplin
3631,lesbian
3632,in netflix queue
3632,chaplin
3632,owned
3632,charlie chaplin
3633,bond
3633,assassin
3633,james bond
3633,murder
3633,franchise
3633,telly savalas
3633,skiing
3633,killer as protagonist
3633,007 (series)
3633,dont remember
3633,george lazenby
3634,in netflix queue
3634,futuristmoviescom
3635,bond
3635,assassin
3635,james bond
3635,egypt
3635,murder
3635,submarine
3635,franchise
3635,spy
3635,nuclear bomb
3635,tumeys dvds
3635,sardinia
3635,killer as protagonist
3635,villain:jaws
3635,007 (series)
3635,series:james bond
3635,roger moore
3637,svens to see list
3638,space
3638,space travel
3638,bond
3638,assassin
3638,james bond
3638,tense
3638,murder
3638,stylized
3638,franchise
3638,killer as protagonist
3638,setting:space/earth orbit
3638,villain:jaws
3638,007 (series)
3638,plot point:biomedical danger
3638,rousing
3638,flashy
3638,massacred the book
3638,roger moore
3639,bond
3639,assassin
3639,james bond
3639,70mm
3639,murder
3639,infidelity
3639,rape
3639,franchise
3639,christopher lee
3639,maud adams
3639,killer as protagonist
3639,007 (series)
3639,roger moore
3640,charlie chaplin
3643,world war ii
3644,less than 300 ratings
3645,foreign
3645,black and white
3645,intimate
3645,stylized
3645,criterion
3645,reflective
3645,atmospheric
3645,newspaper theme
3645,lyrical
3645,realtime
3645,svens to see list
3645,springlike
3649,prostitution
3649,richard gere
3649,wired 50 greatest soundtracks
3649,betamax
3650,clv
3652,dvd
3652,creepy
3652,disturbing
3652,atmospheric
3652,visceral
3652,menacing
3652,gruesome
3653,new zealand
3653,hawaii
3653,south africa
3653,australia
3653,national film registry
3653,surfing
3654,world war ii
3654,violent
3654,70mm
3654,erlends dvds
3654,literary adaptation
3654,afi 100 (thrills)
3654,dont remember
3658,aliens
3658,aliens space science
3660,cant remember
3665,mentally impaired
3668,oscar (best cinematography)
3668,shakespeare
3668,notable nudity
3668,okay
3668,beautiful
3668,claire danes
3668,based on a play
3668,playwright:shakespeare
3668,adapted from:play
3669,horror
3671,easygoing
3671,racism
3671,on dvr
3671,satirical
3671,funniest movies
3671,classic
3671,seen more than once
3671,spoof
3671,mel brooks
3671,parody
3671,silly
3671,silly but good
3671,goofy
3671,afi 100 (laughs)
3671,slapstick
3671,madcap
3671,delights
3671,mel brooks movie
3671,madeline kahn
3671,slim pickens
3671,gene wilder
3671,divx1
3671,national film registry
3671,dvdvideo
3671,clv
3671,highly quotable
3671,frantic
3671,bechdel test:fail
3671,infantile
3671,breaking the fourth wall
3671,sheriff
3671,my movies
3672,animal:dog
3675,christmas
3675,danny kaye
3675,bing crosby
3676,david lynch
3676,in netflix queue
3676,painful
3676,dark
3676,cult film
3676,dreamlike
3676,creepy
3676,disturbing
3676,paranoid
3676,atmospheric
3676,brilliant
3676,cryptic
3676,directorial debut
3676,hallucinatory
3676,enigmatic
3676,national film registry
3676,ominous
3676,gruesome
3677,environment
3677,religion
3677,70mm
3677,no dialogue
3677,stoner movie
3677,netflix
3677,scenic
3677,avante garde
3677,nature
3677,monkey
3677,timelapse
3677,cambodia
3677,photography
3677,destruction
3677,arizona
3677,bechdel test:fail
3677,cinematographerdirector
3677,mysticism
3677,landscape
3678,drugs
3678,frank sinatra
3678,tumeys dvds
3679,rebellion
3679,rock and roll
3679,to see
3679,institutions
3679,punk rock
3679,music documentary
3679,punks
3680,la
3680,metal
3680,music documentary
3681,action
3681,italy
3681,sergio leone
3681,imdb top 250
3681,thriller
3681,italian
3681,drama
3681,western
3681,clint eastwood
3681,spain
3681,ennio morricone
3681,legenda ptbr
3681,erlends dvds
3681,west germany
3681,spaghetti western
3681,need to own
3681,morricone score
3681,corvallis library
3681,tumeys dvds
3681,katsomattomat
3681,tumeys to see again
3682,clint eastwood
3682,motorcycle
3682,dirty harry
3683,coen brothers
3683,satirical
3683,quirky
3683,drama
3683,witty
3683,sundance award winner
3683,surprise ending
3683,directorial debut
3683,zim
3683,cynical
3683,library
3683,deadpan
3683,afi 100 (thrills)
3683,tumeys dvds
3683,dvdvideo
3683,betamax
3683,sundance grand jury prize
3683,tumeys to see again
3683,frances
3683,treacherous spouses
3684,music
3684,christmas
3684,bibliothek
3684,brothers
3684,brotherbrother relationship
3684,dogs
3684,afternoon section
3684,michelle pfeiffer
3684,jeff bridges
3684,tumeys dvds
3684,betamax
3684,musicians
3684,audition
3684,musicians life
3685,mafia
3685,oscar (best supporting actress)
3685,dark comedy
3685,murder
3685,jack nicholson
3685,tumeys dvds
3685,killerasprotagonist
3686,ghosts
3686,scifi
3686,70mm
3686,gfei own it
3686,afterlife
3686,haunting
3686,kiefer sutherland
3686,haunted by the past
3686,scope
3686,promiscuity
3686,70mm blowup
3686,video camera
3688,childish
3688,cult film
3688,high school
3688,cant remember
3688,teen
3691,teen
3691,80s
3692,vhs
3692,cult film
3692,cult classic
3692,troma
3693,cult film
3693,cult classic
3693,troma pictures
3693,troma
3694,splatter
3694,troma pictures
3695,troma pictures
3696,bug hunt
3696,pseudozombies
3697,police
3697,action
3697,sequel
3697,aliens
3697,hunting
3697,los angeles
3697,70mm
3697,gangs
3697,nudity (full frontal)
3697,monster
3697,voodoo
3697,invisibility
3697,subway
3697,twentieth centuryfox
3697,70mm blowup
3697,sequel:better
3697,heat wave
3698,dystopia
3698,satire
3698,survival
3698,70mm
3698,based on a book
